date	page	score	words	faqs	meta_len	gov_link	byline	gaps	action
2026-03-19	/services/independent-medicare-insurance-agents	80	940	4	154	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/independent-medicare-supplement-insurance-agents	80	1012	4	159	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/independent-medicare-supplement-insurance-agents-near-me	80	989	4	159	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/irvington-nj-medicare-insurance-agents	80	942	4	157	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/jackson-nj-medicare-insurance-agents	80	1000	4	155	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/kearny-nj-medicare-insurance-agents	80	956	4	157	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/lakewood-nj-medicare-insurance-agents	80	987	4	152	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/licensed-medicare-advisors	80	907	4	147	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/linden-nj-medicare-insurance-agents	80	1023	4	151	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/local-medicare-agent	80	874	4	152	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/local-medicare-agents-in-sayreville-nj	80	983	4	155	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/local-medicare-agents-in-sewell-nj	80	945	4	154	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/local-medicare-agents-in-sicklerville-nj	80	926	4	153	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/local-medicare-agents-in-teaneck-nj	80	902	4	154	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/local-medicare-agents-in-toms-river-nj	90	1021	4	151	yes	yes	missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/local-medicare-agents-in-trenton-nj	80	969	4	145	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/local-medicare-agents-in-union-city-nj	80	977	4	157	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/local-medicare-agents-in-union-nj	80	989	4	150	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/local-medicare-agents-in-wayne-nj	80	1008	4	159	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/local-medicare-agents-in-west-new-york-nj	80	980	4	145	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/local-medicare-agents-in-west-orange-nj	80	1048	4	154	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-advantage-agents-near-me	80	951	4	140	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-advise-in-new-jersey	80	1034	4	153	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-advisors-nj	90	1084	4	144	yes	yes	missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-agent-for-someone-with-pre-existing-conditions-california	80	1089	4	150	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-agent-near-me	80	850	4	157	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-agent-that-helps-with-paperwork-near-me	80	939	4	156	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-agents-near-me	80	896	4	153	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-broker-for-alzheimers-patients	80	1013	4	155	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-broker-for-anxiety-disorder-patients	80	936	4	154	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-broker-for-arthritis-sufferers	80	1109	4	147	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-broker-for-asthma-sufferers	80	1057	4	154	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-broker-for-atrial-fibrillation-patients	80	1140	4	152	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-broker-for-back-pain-sufferers	80	1023	4	157	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-broker-for-bipolar-disorder-patients	80	1059	4	150	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-broker-for-cancer-survivors	80	1046	4	154	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-broker-for-cataracts-patients	80	917	4	157	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-broker-for-chronic-pain-patients	80	1044	4	153	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-broker-for-congestive-heart-failure-patients	80	1132	4	155	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-broker-for-copd-patients	80	1112	4	143	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-broker-for-dementia-patients	80	1123	4	159	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-broker-for-depression-patients	80	967	4	157	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-broker-for-diabetics	70	1069	4	164	no	yes	meta_desc_long:164/160|missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-broker-for-dialysis-patients	80	1039	4	145	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
2026-03-19	/services/medicare-broker-for-epilepsy-patients	80	1047	4	153	no	yes	missing_gov_link|missing_faq_schema	error:Unexpected token '`', "```json
{
"... is not valid JSON
